# refSequence,readCount,fragmentCount,mapScoreSum,refCoveredPositions,refConsensusSum,bpTotal,depthVariance,nucHighDepthVariance,depthMax,snpSum,insertSum,deletionSum,readCountAln,fragmentCountAln,perc_map
4932|Z28252.1 S.cerevisiae chromosome XI reading frame ORF YKR027w,4,4,6557,4145,3876,8648,1.149162,0,3,233,181,269,3,3,0.00011624031173326801
4932|U10397.1 Saccharomyces cerevisiae chromosome VIII cosmid 9666,33,33,64506,30669,29103,88423,3.406712,0,7,2434,2289,3688,30,30,0.0009589825717994611
4932|U10400.1 Saccharomyces cerevisiae chromosome VIII cosmid L2825,8,8,17610,8040,7588,24545,2.9239580000000003,0,5,707,590,940,8,8,0.00023248062346653602
4932|X80835.1 S.cerevisiae chromosome XIII cosmid 9514,23,23,45240,13901,13512,60829,4.223336,0,9,1834,1655,1760,19,19,0.0006683817924662911
511145|U18997.1 Escherichia coli K-12 chromosomal region from 67.4 to 76.0 minutes,49,49,302556,107854,103020,408647,6.716297999999999,14550,16,12794,9882,13183,42,42,0.0014239438187325332
"1280|D17366.1 Staphylococcus aureus atl gene for autolysin, complete cds and other ORFs",2,2,5047,3579,3391,6273,0.8553940000000001,0,2,116,139,116,2,2,5.8120155866634004e-05
"4932|U23472.1 Saccharomyces cerevisiae chromosome XV right telomere enolase related (ERR1) and RNA helicase like genes, complete cds, X element, Y' element",4,4,11925,7223,6552,18574,1.802028,0,3,756,594,911,3,3,0.00011624031173326801
511145|U28377.1 Escherichia coli K-12 genome; approximately 65 to 68 minutes,58,58,221453,67415,64176,306876,12.630678999999999,6110,18,10331,8140,10196,55,55,0.001685484520132386
"4932|U32274.1 Saccharomyces cerevisiae chromosome IV cosmids 9481, 9509, 9926, 9461, and lambda 3641",20,20,42359,26268,24879,54212,1.4686540000000001,704,5,1199,1146,1305,16,16,0.00058120155866634
"4932|D63817.1 Saccharomyces cerevisiae genes for Pho86, NCA3, complete and partial cds",3,3,4817,2509,2397,5979,1.2215559999999999,0,3,105,121,140,3,3,8.718023379995101e-05
"83333|D64044.1 Escherichia coli K-12 genes for MCLA protein, L-aspartate oxidase, uracil DNA glycosylase, putative ATP dependent RNA helicase, GTP binding protein, recO protein, YFHB-ECOLI protein, YFHC-ECOLI protein, ribonuclease III, RNA polymerase sigma E, hypothetical 67KD protein, signal peptidase I, lepA protein and hypothetical proteins, complete and partial cds",4,4,19112,20310,18738,27514,0.548455,0,2,945,884,874,3,3,0.00011624031173326801
4932|Z49380.1 S.cerevisiae chromosome X reading frame ORF YJL105w,1,1,1941,2173,2118,2173,0.24811799999999998,0,1,29,26,23,1,1,2.9060077933317002e-05
4932|Z49389.1 S.cerevisiae chromosome X reading frame ORF YJL114w,6,6,2910,2425,2174,4396,0.7307239999999999,0,2,172,156,129,2,2,0.00017436046759990203
4932|Z49638.1 S.cerevisiae chromosome X reading frame ORF YJR138w,7,7,12428,5065,4872,16429,3.7471989999999997,0,6,357,614,413,6,6,0.00020342054553321902
"4932|U39204.1 Saccharomyces cerevisiae poly(A)-binding protein dependent poly(A)-ribonuclease subunit (PAN2) gene, complete cds",7,7,9668,6433,5994,12850,0.880439,0,4,318,355,298,6,6,0.00020342054553321902
"4932|L36344.1 Saccharomyces cerevisiae tRNA-Met, tRNA-Ser, tRNA-Gly genes and 24 ORFs",10,10,26068,15355,14601,33872,1.723163,1973,5,806,766,945,9,9,0.00029060077933317
1639|X92951.1 L.monocytogenes 23S rRNA gene,3,3,3800,2293,2119,5475,1.287958,0,3,181,138,200,3,3,8.718023379995101e-05
4932|Z71296.1 S.cerevisiae chromosome XIV reading frame ORF YNL020c,2,2,3218,2624,2450,4238,0.506763,0,2,101,105,122,2,2,5.8120155866634004e-05
4932|Z71301.1 S.cerevisiae chromosome XIV reading frame ORF YNL025c,1,1,2515,3197,3032,3197,0.122804,0,1,83,82,65,1,1,2.9060077933317002e-05
4932|Z71302.1 S.cerevisiae chromosome XIV reading frame ORF YNL026w,1,1,1950,2324,2245,2324,0.120554,0,1,36,43,47,1,1,2.9060077933317002e-05
4932|Z71444.1 S.cerevisiae chromosome XIV reading frame ORF YNL168c,1,1,1248,1504,1445,1504,0.22329000000000002,0,1,21,38,39,1,1,2.9060077933317002e-05
4932|Z72655.1 S.cerevisiae chromosome VII reading frame ORF YGL133w,4,4,5403,3196,3053,7132,1.871341,0,4,174,156,236,4,4,0.00011624031173326801
4932|Z72729.1 S.cerevisiae chromosome VII reading frame ORF YGL207w,3,3,3834,3043,2881,4794,0.628748,0,2,90,102,99,2,2,8.718023379995101e-05
4932|Z72747.1 S.cerevisiae chromosome VII reading frame ORF YGL225w,2,2,2771,2992,2833,3547,0.402783,0,2,104,81,79,2,2,5.8120155866634004e-05
4932|Z72758.1 S.cerevisiae chromosome VII reading frame ORF YGL236c,2,2,1494,1790,1722,1790,0.238686,0,1,41,27,29,1,1,5.8120155866634004e-05
4932|Z72817.1 S.cerevisiae chromosome VII reading frame ORF YGR032w,13,13,17349,5204,5114,23280,7.0114410000000005,0,8,660,647,732,10,10,0.00037778101313312105
4932|Z73063.1 S.cerevisiae chromosome VII reading frame ORF YGR278w,1,1,1261,1555,1505,1555,0.211804,0,1,28,22,54,1,1,2.9060077933317002e-05
4932|U51031.1 Saccharomyces cerevisiae chromosome IV cosmid 9819,22,22,31198,15932,15235,42328,3.25495,0,7,1082,1171,1516,18,18,0.000639321714532974
"4932|U50561.1 Saccharomyces cerevisiae Sap190p (SAP190) gene, complete cds",4,4,5857,2900,2753,8080,2.869166,0,4,239,207,313,4,4,0.00011624031173326801
4932|Z74793.1 S.cerevisiae chromosome XV reading frame ORF YOL051w,3,3,5493,3940,3577,8086,1.14855,0,3,247,274,295,3,3,8.718023379995101e-05
4932|Z75253.1 S.cerevisiae chromosome XV reading frame ORF YOR345c,7,7,11127,5141,4914,15300,3.4519330000000004,0,5,460,391,561,7,7,0.00020342054553321902
4932|Z75285.1 S.cerevisiae chromosome XV reading frame ORF YOR377w,6,6,8340,4744,4507,11432,1.8015259999999997,0,4,334,258,409,5,5,0.00017436046759990203
4932|Z74188.1 S.cerevisiae chromosome IV reading frame ORF YDL140c,13,13,27283,5703,5621,35556,8.332301,0,9,880,936,1053,12,12,0.00037778101313312105
"316407|D86239.1 Escherichia coli genes for MhpR, MhpA, MhpB, MhpC, MhpD, MhpE and MhpF, complete sequence of the mhp operon",2,2,6869,6413,5971,9318,0.442057,0,2,292,217,280,2,2,5.8120155866634004e-05
"83333|U49400.1 Escherichia coli porin (ompG) gene, complete cds",1,1,1204,1556,1462,1556,0.24053000000000002,0,1,40,54,29,1,1,2.9060077933317002e-05
"4932|U40390.1 Saccharomyces cerevisiae D-arabinono-1,4-lactone oxidase gene, complete cds",3,3,3099,2387,2242,4197,1.0453540000000001,0,3,137,116,101,3,3,8.718023379995101e-05
4932|Y14279.1 Saccharomyces cerevisiae scc2 gene,3,3,7232,6714,5981,11313,0.77579,0,2,453,439,413,2,2,8.718023379995101e-05
"1081927|AF116557.1 Pseudomonas aeruginosa PchG (pchG) gene, complete cds",1,1,526,696,651,696,0.223478,0,1,24,21,14,1,1,2.9060077933317002e-05
"1613|AF090993.1 Lactobacillus fermentum D-2-hydroxyacid dehydrogenase (hda) gene, partial cds",11,11,3694,777,764,5286,5.8949370000000005,0,11,179,191,204,11,11,0.000319660857266487
"1086030|AF141323.1 Shigella flexneri SHI-2 pathogenicity island, complete sequence",18,18,17693,6432,6159,25342,3.753362,50,7,980,787,837,14,14,0.000523081402799706
1639|AJ012339.1 Listeria monocytogenes NotI restriction site number three and flanking sequences,5,5,1903,1032,929,2914,0.126905,0,3,164,71,92,3,3,0.000145300389666585
"119912|AB040415.1 Salmonella enterica serovar Choleraesuis 50k virulence plasmid DNA, complete sequence",85,85,208913,33196,31415,297661,154.66567,3763,63,10771,9260,10515,76,76,0.002470106624331945
"5207|AB040655.1 Cryptococcus neoformans mitochondrial cytb gene for cytochrome b, partial cds, strain: IFM 48637",2,2,564,420,383,764,0.128584,0,2,26,25,11,2,2,5.8120155866634004e-05
"1351|AB059405.1 Enterococcus faecalis gyrB and gyrA genes for DNA gyrase B subunit, DNA gyrase A subunit, complete cds",47,47,85993,6009,5925,114941,197.329922,0,43,3502,3304,3342,46,46,0.001365823662865899
"226185|AE016830.1 Enterococcus faecalis V583, complete genome",4290,4290,9588563,661611,624020,13570577,595.957945,123290,383,539704,376898,475905,3435,3435,0.12466773433392993
"40410|AY421725.1 Cryptococcus neoformans var. neoformans Cas33p (CAS33) gene, complete cds",3,3,5756,3468,3219,7739,0.40249,0,3,202,209,188,3,3,8.718023379995101e-05
"40410|AF542530.2 Cryptococcus neoformans var. neoformans strain JEC20 mating type a locus, complete sequence",249,249,455987,139233,133885,650200,6.301821,457,13,21921,21596,23610,178,178,0.007235959405395933
"212404|AY934733.1 Uncultured saccharomycete isolate G03_Platte42_020 18S ribosomal RNA gene, partial sequence",1,1,373,425,414,425,0.1275,0,1,6,5,6,1,1,2.9060077933317002e-05
"321314|AE017220.1 Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67, complete genome",9312,9312,40227610,3967518,3818378,55945124,483.897015,306913,209,1915337,1593762,2004011,7933,7933,0.2706074457150479
"40410|DQ007943.1 Cryptococcus neoformans var. neoformans isolate CBS6885 intergenic spacer 1 and 5S ribosomal RNA gene, complete sequence; and intergenic spacer 2, partial sequence",30,30,27936,1964,1963,39506,22.563132999999997,0,25,1225,1229,1659,28,28,0.0008718023379995101
"4932|DQ116821.1 Saccharomyces cerevisiae strain YJM1129 TAO3p gene, complete cds",4,4,9651,5344,5077,11758,1.229945,0,3,173,235,216,4,4,0.00011624031173326801
"1280|DQ157969.1 Staphylococcus aureus strain D410 putative C-N hydrolase gene, partial cds; Hld (hld) gene, complete cds; accessory gene regulator gene locus, complete sequence; and putative fructokinase gene, partial cds",2,2,3714,4459,4141,5140,0.296237,0,2,179,159,156,2,2,5.8120155866634004e-05
"32630|DQ331544.1 Synthetic construct Saccharomyces cerevisiae clone FLH203028.01X RPO41 gene, complete sequence",3,3,5811,3904,3629,8221,0.805737,0,3,224,223,290,3,3,8.718023379995101e-05
"32630|DQ331575.1 Synthetic construct Saccharomyces cerevisiae clone FLH202729.01X APE2 gene, complete sequence",4,4,6344,2584,2493,8026,2.257917,0,4,159,192,211,4,4,0.00011624031173326801
"559292|NM_001183761.3 Saccharomyces cerevisiae S288c DNA-directed RNA polymerase I core subunit RPA190 (RPA190), partial mRNADQ331603.1 Synthetic construct Saccharomyces cerevisiae clone FLH203019.01X RPA190 gene, complete sequence",6,6,12453,4591,4464,15602,2.308065,0,5,325,319,387,5,5,0.00017436046759990203
"559292|NM_001183940.1 Saccharomyces cerevisiae S288c Nan1p (NAN1), partial mRNADQ332693.1 Synthetic construct Saccharomyces cerevisiae clone FLH147295.01X NAN1 gene, complete sequence",1,1,1354,1557,1521,1557,0.243823,0,1,19,17,36,1,1,2.9060077933317002e-05
4932|X56909.1 S.cerevisiae 8.2 kb segment left of MAT,8,8,13883,5006,4863,18898,4.641042,0,6,568,572,570,8,8,0.00023248062346653602
4932|X15428.1 Yeast STE6 gene for multidrug-resistance P-glycoprotein,12,12,16767,4849,4731,22162,5.51063,0,8,605,639,602,10,10,0.00034872093519980405
4932|V00696.1 Yeast (S. cerevisiae) mitochondrial gene for cytochrome B extending from map position 71.3 to 80.2. (Strain D273-10B.),2,2,5182,3784,3525,6501,0.8282299999999999,0,2,99,190,195,2,2,5.8120155866634004e-05
90371|X56727.1 S. typhimurium plasmid pSDL2 vsdA-F genes for virulence proteins,5,5,11467,5824,5500,15303,3.132837,0,5,406,378,518,5,5,0.000145300389666585
4932|X75561.1 S.cerevisiae MBR1 gene for MBR1,1,1,2101,2599,2491,2599,0.187247,0,1,52,56,70,1,1,2.9060077933317002e-05
"83333|X77091.1 E.coli fms, fmt, fmu, fmv, smf, smg and trkA genes",2,2,4760,4913,4640,6188,0.378301,0,2,170,136,166,2,2,5.8120155866634004e-05
4932|Z28192.1 S.cerevisiae chromosome XI reading frame ORF YKL192c,1,1,661,765,738,765,0.223083,0,1,14,13,10,1,1,2.9060077933317002e-05
"4932|X77395.1 S.cerevisiae N2019, N2021, N2023, N2025, N2027, N2031, N2048 and N2050 genes",14,14,21655,17832,16493,31979,1.069487,0,3,1134,893,1279,12,12,0.00040684109106643804
4932|X76245.1 S.cerevisiae NOP77 gene for essential nucleolar protein,1,1,1448,1768,1694,1768,0.244096,0,1,42,32,37,1,1,2.9060077933317002e-05
4932|Z35953.1 S.cerevisiae chromosome II reading frame ORF YBR084w,1,1,2803,3434,3299,3434,0.230077,0,1,54,81,82,1,1,2.9060077933317002e-05
4932|X79811.1 S.cerevisiae ACT3 gene,3,3,6741,3813,3550,9036,1.050158,0,3,237,203,263,3,3,8.718023379995101e-05
4932|Z46659.1 S.cerevisiae chromosome XIII cosmid 8337,16,16,31058,18123,17005,40944,1.6929470000000002,0,5,983,1043,1040,14,14,0.00046496124693307204
4932|Z46881.1 S.cerevisiae chromosome IX cosmid 3299,25,25,41526,18910,17994,57873,5.394691000000001,431,10,1782,1730,2209,22,22,0.000726501948332925
"4932|X77291.1 S.cerevisiae YBL0421, YBL0438, YBL0418, YBL0422, YBL0423, YBL0426, YBL0425, YBL0424, and YBL0437 genes",7,7,17849,10423,9924,23731,2.209678,0,5,557,575,856,7,7,0.00020342054553321902
4932|Z49210.1 S.cerevisiae chromosome XIII cosmid 8339,11,11,21468,12502,11786,29012,2.125999,0,5,838,727,888,9,9,0.000319660857266487
4932|Z49219.1 S.cerevisiae chromosome XVI cosmid 9499,48,48,81811,32566,31089,109801,7.841214999999999,230,11,3060,2959,3355,42,42,0.0013948837407992162
4932|Z49704.1 S.cerevisiae chromosome XIII cosmid 8021,10,10,22461,9944,9481,29891,3.102747,232,7,783,757,924,9,9,0.00029060077933317
4932|Z49919.1 S.cerevisiae chromosome XVI cosmid 9531,17,17,29605,21763,20214,41007,0.991793,0,4,1168,1173,1253,15,15,0.0004940213248663891
4932|Z49331.1 S.cerevisiae chromosome X reading frame ORF YJL056c,2,2,3375,2625,2460,4280,0.595807,0,2,97,103,70,2,2,5.8120155866634004e-05
4932|Z49637.1 S.cerevisiae chromosome X reading frame ORF YJR137c,9,9,15542,5184,4968,21229,7.284434,0,8,637,642,648,9,9,0.000261540701399853
4932|X92441.1 S.cerevisiae 33kb fragment from the right arm of chromosome XV,31,31,55107,20737,19922,75812,5.940459,0,8,2248,2100,2657,25,25,0.000900862415932827
1280|X76490.1 S.aureus (bb270) glnA and glnR genes,1,1,1328,1721,1619,1721,0.237452,0,1,49,53,32,1,1,2.9060077933317002e-05
4932|X94547.1 S.cerevisiae 12.8 kb DNA from left arm of chromosome XIV,2,2,7976,8898,8447,10719,0.421908,0,2,253,245,625,2,2,5.8120155866634004e-05
"4932|Z69382.1 S.cerevisiae 37,800 bp segment of chromosome XIV",26,26,40964,20412,19245,54279,3.9089139999999998,368,8,1424,1358,1660,20,20,0.0007555620262662421
"4932|M94164.1 S.cerevisciae TY4 retrotransposon endogenous protease, integrase, reverse transcriptase protein (TY4B) gene, complete cds and gag protein (TY4A) pseudogene",3,3,4380,3005,2824,6192,1.471154,0,3,188,153,259,3,3,8.718023379995101e-05
"4932|X89633.1 S.cerevisiae DNA for VPH1, MOD5, CAP20, ORF1 and SNF2 genes",13,13,21676,15199,14397,29126,1.281464,33,5,747,717,974,11,11,0.00037778101313312105
4932|Z72652.1 S.cerevisiae chromosome VII reading frame ORF YGL130w,13,13,20629,5037,4927,28519,9.723695,0,10,890,864,954,11,11,0.00037778101313312105
4932|Z72728.1 S.cerevisiae chromosome VII reading frame ORF YGL206c,4,4,6909,6059,5637,9831,0.37452199999999997,0,3,312,285,326,4,4,0.00011624031173326801
4932|Z73587.1 S.cerevisiae chromosome XVI reading frame ORF YPL231w,15,15,23728,6236,6098,31572,9.781,0,9,925,931,891,11,11,0.00043590116899975504
"4932|X96876.1 S.cerevisiae DNA of cosmid from chromosome IV, strain FY 1679",9,9,15537,13074,12122,22174,0.906388,0,3,650,601,871,8,8,0.000261540701399853
4932|Z74897.1 S.cerevisiae chromosome XV reading frame ORF YOL155c,2,2,4833,6995,6496,6995,0.081335,0,1,248,251,338,2,2,5.8120155866634004e-05
4932|Z75021.1 S.cerevisiae chromosome XV reading frame ORF YOR113w,3,3,4226,3382,3143,5640,0.895616,0,3,134,192,148,3,3,8.718023379995101e-05
"287|AF241171.1 Pseudomonas aeruginosa pathogenicity island PAGI-1 gene, complete sequence",8,8,22510,13669,12857,30512,1.320667,0,4,975,775,850,6,6,0.00023248062346653602
"1201292|AJ312276.1 Enterococcus faecalis arginine deiminase operon (arcABCRD), arginine repressors (argR1/argR2), and pI and h1 genes, strain ATCC 29212",546,546,1160815,8221,8198,1545976,8147.641001999999,0,319,43883,39656,50137,498,498,0.015866802551591085
"1613|AJ418938.2 Lactobacillus fermentum partial mRNA for putative elongation factor Tu (tuf gene), strain ATCC 14931",1,1,309,441,406,441,0.24368,0,1,19,16,14,1,1,2.9060077933317002e-05
"287|AF540990.1 Pseudomonas aeruginosa isolate 1-60 O-antigen biosynthetic locus, partial sequence",37,37,92519,14527,14171,128727,55.268627,0,23,3922,3430,5195,32,32,0.001075222883532729
"4932|AJ586505.1 Saccharomyces cerevisiae Tandem I locus, strain CLIB382",10,10,15454,7289,6826,23269,5.016893,0,8,1000,819,890,8,8,0.00029060077933317
"282459|BX571857.1 Staphylococcus aureus strain MSSA476, complete genome",888,888,1806349,645358,601373,2490763,14.919235999999998,69083,59,79503,72182,82130,710,710,0.0258053492047855
"4932|S53418.1 MYO2 homolog...ribosomal protein L10 homolog [Saccharomyces cerevisiae=yeast, Genomic, 5 genes, 9350 nt]",9,9,22287,9169,8756,31729,2.5013259999999997,0,6,1080,952,1119,7,7,0.000261540701399853
"4932|AF458976.1 Saccharomyces cerevisiae strain SK1, partial genome",49,49,104828,16074,15748,139356,32.447646,0,17,3707,3649,4615,44,44,0.0014239438187325332
"287|AF498400.1 Pseudomonas aeruginosa serotype 01 putative O-antigen biosynthesis gene cluster, partial sequence",115,115,323930,17092,16966,441765,247.236256,0,52,13294,12022,15495,97,97,0.0033419089623314556
"192011|AF518460.1 Cryptococcus neoformans A/D strain MMRL774 mitochondrial ATP8-NAD2 intergenic region, partial sequence",3,3,879,490,464,1072,0.574763,0,3,19,22,16,3,3,8.718023379995101e-05
"40410|AF532780.1 Cryptococcus neoformans var. neoformans NADH dehydrogenase subunit 5 (nad5) gene, partial cds; mitochondrial gene for mitochondrial product",26,26,17131,1134,1133,22640,17.644257999999997,0,25,704,507,664,25,25,0.0007555620262662421
"40410|AF534567.1 Cryptococcus neoformans var. neoformans NADH dehydrogenase subunit 2 (nad2) gene, partial cds; and NADH dehydrogenase subunit 3 (nad3) gene, complete cds; mitochondrial genes for mitochondrial products",4,4,2008,828,811,2513,1.421382,0,4,73,44,55,4,4,0.00011624031173326801
"40410|AF534132.1 Filobasidiella neoformans serotype D NADH dehydrogenase subunit 6 (nad6) gene, complete cds; mitochondrial gene for mitochondrial product",4,4,1354,624,587,1940,0.9622870000000001,0,4,74,63,58,4,4,0.00011624031173326801
"1351|AY251020.1 Enterococcus faecalis dihydroorotate dehydrogenase (dhoD1a) gene, complete cds",6,6,5319,1827,1760,6771,2.252564,0,5,136,166,184,5,5,0.00017436046759990203
"1201292|AY916083.1 Enterococcus faecalis ATCC 29212 cit gene cluster, complete sequence",28,28,50194,5903,5815,68748,46.052505,0,19,2238,1818,2297,23,23,0.0008136821821328761
"10090|AK150119.1 Mus musculus bone marrow macrophage cDNA, RIKEN full-length enriched library, clone:G530133B12 product:Hydrogenase-2 large chain precursor (EC 1.12.99.6) (NiFe hydrogenase) (Membrane-bound hydrogenase 2 large subunit) (HYD2) homolog [Escherichia coli], full insert sequenceAK150137.1 Mus musculus bone marrow macrophage cDNA, RIKEN full-length enriched library, clone:G530135N21 product:Hydrogenase-2 large chain precursor (EC 1.12.99.6) (NiFe hydrogenase) (Membrane-bound hydrogenase 2 large subunit) (HYD2) homolog [Escherichia coli], full insert sequence",3,3,5094,3249,2976,7336,1.3979629999999998,0,3,279,182,254,3,3,8.718023379995101e-05
"321314|AY509003.1 Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67 plasmid pSCV50, complete sequence",2289,2289,6075469,49545,49428,8478841,1224.065544,0,228,290792,239766,304297,1992,1992,0.06651851838936261
214684|AE017342.1 Cryptococcus neoformans var. neoformans JEC21 chromosome 2 sequence,3109,3109,7358385,1565133,1513009,10332554,338.980778,33831,408,347069,303156,376880,2532,2532,0.09034778229468256
"40410|AY560607.1 Cryptococcus neoformans var. neoformans strain IFM 5844 NADH dehydrogenase subunit 1 (nad1) gene, partial cds; and apocytochrome b (cob) gene, complete cds; mitochondrial",399,399,243984,4167,3880,361228,3634.6627299999996,0,154,14540,17266,11255,172,172,0.011594971095393484
"40410|AY560609.1 Cryptococcus neoformans var. neoformans strain IFM 5844 small subunit ribosomal RNA gene, complete sequence; and ATP synthase subunit 6 (atp6), ATP synthase subunit 9 (atp9), and cytochrome oxidase subunit 1 (cox1) genes, complete cds; mitochondrial",1354,1354,2817664,9369,9295,3893801,6789.821262,0,500,137622,110536,143072,1231,1231,0.03934734552171122
"149539|D14490.1 Salmonella enterica subsp. enterica serovar Enteritidis plasmid pNL2001 genes for SpvA, SpvB and SpvC, complete cds",21,21,31677,3939,3884,42834,32.105242,0,19,1388,1151,1300,19,19,0.0006102616365996571
"40410|AY138989.1 Filobasidiella neoformans cytochrome c oxidase subunit 2 (cox2) gene, complete cds; mitochondrial gene for mitochondrial product",13,13,682,369,335,983,1.9534919999999998,0,3,37,25,37,3,3,0.00037778101313312105
"178876|AY101381.1 Cryptococcus neoformans var. grubii strain H99 mitochondrion, complete genome",2225,2225,1522904,24249,22682,2450652,4460.453717,0,235,118015,149721,109434,889,889,0.06465867340163033
"4932|U33050.4 Saccharomyces cerevisiae chromosome IV cosmids 9410, 8035, 8166, and 9787",72,72,131149,50087,48059,177653,6.771592,0,10,5314,4936,5487,63,63,0.002092325611198824
4932|U28373.1 Saccharomyces cerevisiae chromosome IV cosmid 9481,26,26,50911,30214,28359,69128,1.56018,0,4,1773,1642,2237,22,22,0.0007555620262662421
"40410|AF538354.1 Cryptococcus neoformans var. neoformans NADH dehydrogenase subunit 4 (nad4) gene, partial cds; mitochondrial gene for mitochondrial product",3,3,1120,714,649,1575,0.182641,0,3,58,51,39,3,3,8.718023379995101e-05
"4932|DQ010172.1 Saccharomyces cerevisiae strain OG maltotriose transporter gene, complete cds",5,5,5785,2331,2255,8263,2.559034,0,5,292,222,320,5,5,0.000145300389666585
"4932|DQ010173.1 Saccharomyces cerevisiae strain WS maltotriose transporter gene, complete cds",1,1,1161,1465,1401,1465,0.24831999999999999,0,1,35,29,50,1,1,2.9060077933317002e-05
"1280|AY259130.1 Staphylococcus aureus ATPase copper transport and putative copper oxidase genes, complete cds",1,1,1932,2269,2196,2269,0.242071,0,1,25,48,39,1,1,2.9060077933317002e-05
"189668|DQ169247.1 Uncultured Staphylococcus sp. clone MT01A_B04 16S ribosomal RNA gene, partial sequence",3,3,650,734,663,1044,0.48964300000000005,0,2,58,30,41,2,2,8.718023379995101e-05
"152508|DQ171532.1 Uncultured low G+C Gram-positive bacterium clone WS07B2_H09 16S ribosomal RNA gene, partial sequence",2,2,938,851,767,1412,0.09324600000000001,0,2,41,59,49,2,2,5.8120155866634004e-05
"40410|AY421721.1 Cryptococcus neoformans var. neoformans putative O-acetyl-coA transporter (CAS8) gene, complete cds",1,1,1328,1768,1672,1768,0.20217100000000002,0,1,36,60,55,1,1,2.9060077933317002e-05
"40410|AY426188.1 Cryptococcus neoformans var. neoformans Ynd1p (YND1) gene, complete cds",5,5,8215,5411,4935,11937,0.06876,0,3,393,337,400,5,5,0.000145300389666585
"178876|AF356652.1 Filobasidiella neoformans var. neoformans 5S ribosomal RNA, 17S ribosomal RNA genes, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 25S ribosomal RNA gene, complete sequence",19,19,8931,4394,3989,13903,4.568251,0,7,635,498,628,7,7,0.0005521414807330231
"214684|AE017341.1 Cryptococcus neoformans var. neoformans JEC21 chromosome 1, complete sequence",6827,6827,15751003,2246613,2216325,22110431,14.640765,4714,26,763162,663315,803046,5675,5675,0.19839315205075514
214684|AE017344.1 Cryptococcus neoformans var. neoformans JEC21 chromosome 4 sequence,2379,2379,5473957,1499744,1452207,7748187,8.752252,9926,17,270118,232247,281092,1949,1949,0.06913392540336115
